"","GEOID","County","State","Year","Race","Population","Householder","head.rate"
"984","17063","Grundy County","Illinois",2011,"NH",45505,17314,0.380485660916383
"985","17091","Kankakee County","Illinois",2011,"All",112895,41086,0.363931086407724
"986","17091","Kankakee County","Illinois",2011,"White",89183,33844,0.379489364564996
"987","17091","Kankakee County","Illinois",2011,"Black",17054,5738,0.336460654391932
"988","17091","Kankakee County","Illinois",2011,"Asian",1146,333,0.290575916230366
"989","17091","Kankakee County","Illinois",2011,"NH_White",83288,32437,0.389455863990011
"990","17091","Kankakee County","Illinois",2011,"Hispanic",9694,2315,0.238807509799876
"991","17091","Kankakee County","Illinois",2011,"Other",5512,1171,0.21244557329463
"992","17091","Kankakee County","Illinois",2011,"NH",103201,38771,0.375684344143952
"993","17043","DuPage County","Illinois",2011,"All",914224,335651,0.36714306340678
"994","17043","DuPage County","Illinois",2011,"White",733889,280611,0.382361637795361
"995","17043","DuPage County","Illinois",2011,"Black",40944,15339,0.374633645955451
"996","17043","DuPage County","Illinois",2011,"Asian",92416,27758,0.300359245152355
"997","17043","DuPage County","Illinois",2011,"NH_White",647449,258699,0.399566606790651
"998","17043","DuPage County","Illinois",2011,"Hispanic",119279,30318,0.25417718123056
"999","17043","DuPage County","Illinois",2011,"Other",46975,11943,0.254241617881852
"1000","17043","DuPage County","Illinois",2011,"NH",794945,305333,0.38409323915491
"1001","17099","LaSalle County","Illinois",2011,"All",113865,45000,0.395204847846134
"1002","17099","LaSalle County","Illinois",2011,"White",106411,43326,0.407157154805424
"1003","17099","LaSalle County","Illinois",2011,"Black",1889,362,0.191635786130228
"1004","17099","LaSalle County","Illinois",2011,"Asian",626,187,0.298722044728434
"1005","17099","LaSalle County","Illinois",2011,"NH_White",100739,42008,0.416998381957335
"1006","17099","LaSalle County","Illinois",2011,"Hispanic",8886,2152,0.242178708080126
"1007","17099","LaSalle County","Illinois",2011,"Other",4939,1125,0.227778902611865
"1008","17099","LaSalle County","Illinois",2011,"NH",104979,42848,0.408157822040599
"1009","17031","Cook County","Illinois",2011,"All",5182969,1934771,0.373293955645886
"1010","17031","Cook County","Illinois",2011,"White",2863244,1169508,0.408455583946042
"1011","17031","Cook County","Illinois",2011,"Black",1290906,473549,0.366834610730758
"1012","17031","Cook County","Illinois",2011,"Asian",321326,111478,0.346931154030486
"1013","17031","Cook County","Illinois",2011,"NH_White",2284565,1013941,0.443822346923813
"1014","17031","Cook County","Illinois",2011,"Hispanic",1225143,317757,0.259363192704852
"1015","17031","Cook County","Illinois",2011,"Other",707493,180236,0.254753050560218
"1016","17031","Cook County","Illinois",2011,"NH",3957826,1617014,0.408561164639375
"1017","17111","McHenry County","Illinois",2011,"All",307721,108361,0.352140412906496
"1018","17111","McHenry County","Illinois",2011,"White",277590,101228,0.364667315105011
"1019","17111","McHenry County","Illinois",2011,"Black",3311,777,0.234672304439746
"1020","17111","McHenry County","Illinois",2011,"Asian",7838,2088,0.266394488389895
"1021","17111","McHenry County","Illinois",2011,"NH_White",258489,96967,0.375130082904882
"1022","17111","McHenry County","Illinois",2011,"Hispanic",34438,7727,0.224374237760613
"1023","17111","McHenry County","Illinois",2011,"Other",18982,4268,0.224844589611211
"1024","17111","McHenry County","Illinois",2011,"NH",273283,100634,0.368240980961128
"1025","17093","Kendall County","Illinois",2011,"All",110767,36856,0.332734478680473
"1026","17093","Kendall County","Illinois",2011,"White",94545,32596,0.344767042149241
"1027","17093","Kendall County","Illinois",2011,"Black",5507,1740,0.315961503540948
"1028","17093","Kendall County","Illinois",2011,"Asian",3428,761,0.221995332555426
"1029","17093","Kendall County","Illinois",2011,"NH_White",82517,29803,0.361174061102561
"1030","17093","Kendall County","Illinois",2011,"Hispanic",17271,4111,0.238029066064501
"1031","17093","Kendall County","Illinois",2011,"Other",7287,1759,0.241388774529985
"1032","17093","Kendall County","Illinois",2011,"NH",93496,32745,0.350228886797296
"1033","17201","Winnebago County","Illinois",2011,"All",294893,113015,0.383240700864381
"1034","17201","Winnebago County","Illinois",2011,"White",238746,95330,0.399294647868446
"1035","17201","Winnebago County","Illinois",2011,"Black",36350,13054,0.359119669876204
"1036","17201","Winnebago County","Illinois",2011,"Asian",6617,1941,0.293335348345172
"1037","17201","Winnebago County","Illinois",2011,"NH_White",215347,89373,0.415018551454165
"1038","17201","Winnebago County","Illinois",2011,"Hispanic",31471,7708,0.244923898191986
"1039","17201","Winnebago County","Illinois",2011,"Other",13180,2690,0.204097116843703
"1040","17201","Winnebago County","Illinois",2011,"NH",263422,105307,0.399765395449127
"1041","17007","Boone County","Illinois",2011,"All",54084,17960,0.332076029879447
"1042","17007","Boone County","Illinois",2011,"White",49084,16637,0.338949555863418
"1043","17007","Boone County","Illinois",2011,"Black",1224,434,0.354575163398693
"1044","17007","Boone County","Illinois",2011,"Asian",732,233,0.318306010928962
"1045","17007","Boone County","Illinois",2011,"NH_White",40826,14881,0.364498113946995
"1046","17007","Boone County","Illinois",2011,"Hispanic",10760,2259,0.209944237918216
"1047","17007","Boone County","Illinois",2011,"Other",3044,656,0.215505913272011
"1048","17007","Boone County","Illinois",2011,"NH",43324,15701,0.36240882651648
"1049","17103","Lee County","Illinois",2011,"All",36012,13721,0.381011884927246
"1050","17103","Lee County","Illinois",2011,"White",33297,13236,0.397513289485539
"1051","17103","Lee County","Illinois",2011,"Black",1667,274,0.164367126574685
"1052","17103","Lee County","Illinois",2011,"Asian",219,59,0.269406392694064
"1053","17103","Lee County","Illinois",2011,"NH_White",31907,12807,0.401385275958254
"1054","17103","Lee County","Illinois",2011,"Hispanic",1739,487,0.280046003450259
"1055","17103","Lee County","Illinois",2011,"Other",829,152,0.18335343787696
"1056","17103","Lee County","Illinois",2011,"NH",34273,13234,0.386134858343302
"1057","17097","Lake County","Illinois",2011,"All",700424,239947,0.342573926650143
"1058","17097","Lake County","Illinois",2011,"White",538529,194396,0.36097591773145
"1059","17097","Lake County","Illinois",2011,"Black",47209,16464,0.34874706094177
"1060","17097","Lake County","Illinois",2011,"Asian",43647,13218,0.302838683071001
"1061","17097","Lake County","Illinois",2011,"NH_White",460521,176570,0.383413568545191
"1062","17097","Lake County","Illinois",2011,"Hispanic",136722,31428,0.229867907140036
"1063","17097","Lake County","Illinois",2011,"Other",71039,15869,0.223384338180436
"1064","17097","Lake County","Illinois",2011,"NH",563702,208519,0.369909987901409
"1065","18127","Porter County","Indiana",2011,"All",163406,61399,0.375745076680171
"1066","18127","Porter County","Indiana",2011,"White",151211,57917,0.383021076508984
"1067","18127","Porter County","Indiana",2011,"Black",4804,1604,0.333888426311407
"1068","18127","Porter County","Indiana",2011,"Asian",2084,569,0.273032629558541
"1069","18127","Porter County","Indiana",2011,"NH_White",141265,55381,0.392036243938697
"1070","18127","Porter County","Indiana",2011,"Hispanic",13337,3408,0.255529729324436
"1071","18127","Porter County","Indiana",2011,"Other",5307,1309,0.246655360844168
"1072","18127","Porter County","Indiana",2011,"NH",150069,57991,0.386428909368357
"1073","18091","LaPorte County","Indiana",2011,"All",111286,42255,0.379697356361088
"1074","18091","LaPorte County","Indiana",2011,"White",94747,37763,0.398566709236176
"1075","18091","LaPorte County","Indiana",2011,"Black",11923,3611,0.302860018451732
"1076","18091","LaPorte County","Indiana",2011,"Asian",615,140,0.227642276422764
"1077","18091","LaPorte County","Indiana",2011,"NH_White",90769,36834,0.405799336777975
"1078","18091","LaPorte County","Indiana",2011,"Hispanic",5872,1354,0.23058583106267
"1079","18091","LaPorte County","Indiana",2011,"Other",4001,741,0.185203699075231
"1080","18091","LaPorte County","Indiana",2011,"NH",105414,40901,0.388003490997401
"1081","18089","Lake County","Indiana",2011,"All",495272,183198,0.369893714968744
"1082","18089","Lake County","Indiana",2011,"White",308862,118934,0.385071650122061
"1083","18089","Lake County","Indiana",2011,"Black",126048,48031,0.381053249555725
"1084","18089","Lake County","Indiana",2011,"Asian",6151,1832,0.297837749959356
"1085","18089","Lake County","Indiana",2011,"NH_White",275576,109486,0.397298748802508
"1086","18089","Lake County","Indiana",2011,"Hispanic",80760,22524,0.27890044576523
"1087","18089","Lake County","Indiana",2011,"Other",54211,14401,0.265647193374038
"1088","18089","Lake County","Indiana",2011,"NH",414512,160674,0.387622071254873
"1089","55101","Racine County","Wisconsin",2011,"All",195029,75599,0.387629532018315
"1090","55101","Racine County","Wisconsin",2011,"White",158233,64376,0.406843073189537
"1091","55101","Racine County","Wisconsin",2011,"Black",20995,7370,0.351035960943082
"1092","55101","Racine County","Wisconsin",2011,"Asian",2417,621,0.256930078609847
"1093","55101","Racine County","Wisconsin",2011,"NH_White",145719,61325,0.420844227588715
"1094","55101","Racine County","Wisconsin",2011,"Hispanic",21846,5322,0.243614391650645
"1095","55101","Racine County","Wisconsin",2011,"Other",13384,3232,0.24148236700538
"1096","55101","Racine County","Wisconsin",2011,"NH",173183,70277,0.40579618091845
"1097","55059","Kenosha County","Wisconsin",2011,"All",165467,62215,0.375996422247336
"1098","55059","Kenosha County","Wisconsin",2011,"White",141911,55517,0.391209983722192
"1099","55059","Kenosha County","Wisconsin",2011,"Black",11212,3637,0.324384587941491
"1100","55059","Kenosha County","Wisconsin",2011,"Asian",2598,697,0.268283294842186
"1101","55059","Kenosha County","Wisconsin",2011,"NH_White",129930,52403,0.403317170784268
"1102","55059","Kenosha County","Wisconsin",2011,"Hispanic",18830,4752,0.252363250132767
"1103","55059","Kenosha County","Wisconsin",2011,"Other",9746,2364,0.242561050687462
"1104","55059","Kenosha County","Wisconsin",2011,"NH",146637,57463,0.391872446926765
"1105","55127","Walworth County","Wisconsin",2011,"All",102147,39083,0.382615250570257
"1106","55127","Walworth County","Wisconsin",2011,"White",95372,37418,0.392337373652644
"1107","55127","Walworth County","Wisconsin",2011,"Black",1041,324,0.311239193083574
"1108","55127","Walworth County","Wisconsin",2011,"Asian",792,180,0.227272727272727
"1109","55127","Walworth County","Wisconsin",2011,"NH_White",88765,35829,0.403638821607616
"1110","55127","Walworth County","Wisconsin",2011,"Hispanic",10204,2429,0.238043904351235
"1111","55127","Walworth County","Wisconsin",2011,"Other",4942,1161,0.234925131525698
"1112","55127","Walworth County","Wisconsin",2011,"NH",91943,36654,0.39866003937222
"1113","17093","Kendall County","Illinois",2012,"All",114226,37817,0.331071734981528
"1114","17093","Kendall County","Illinois",2012,"White",96523,33191,0.343866228774489
"1115","17093","Kendall County","Illinois",2012,"Black",6223,1945,0.312550216937169
"1116","17093","Kendall County","Illinois",2012,"Asian",3527,872,0.247235611000851
"1117","17093","Kendall County","Illinois",2012,"NH_White",84645,30311,0.358095575639435
"1118","17093","Kendall County","Illinois",2012,"Hispanic",18090,4359,0.240961857379768
"1119","17093","Kendall County","Illinois",2012,"Other",7953,1809,0.227461335345153
"1120","17093","Kendall County","Illinois",2012,"NH",96136,33458,0.348027793958559
"1121","17141","Ogle County","Illinois",2012,"All",53378,20728,0.388324777998426
"1122","17141","Ogle County","Illinois",2012,"White",51392,20248,0.393991282689913
"1123","17141","Ogle County","Illinois",2012,"Black",499,130,0.260521042084168
"1124","17141","Ogle County","Illinois",2012,"Asian",312,86,0.275641025641026
"1125","17141","Ogle County","Illinois",2012,"NH_White",47339,19152,0.404571283719555
"1126","17141","Ogle County","Illinois",2012,"Hispanic",4732,1243,0.262679628064243
"1127","17141","Ogle County","Illinois",2012,"Other",1175,264,0.22468085106383
"1128","17141","Ogle County","Illinois",2012,"NH",48646,19485,0.400546807548411
"1129","17089","Kane County","Illinois",2012,"All",514891,170069,0.330300976323144
"1130","17089","Kane County","Illinois",2012,"White",378359,135422,0.357919330582859
"1131","17089","Kane County","Illinois",2012,"Black",28009,9219,0.329144203648827
"1132","17089","Kane County","Illinois",2012,"Asian",17335,4981,0.287337755985001
"1133","17089","Kane County","Illinois",2012,"NH_White",304876,117851,0.386553877642058
"1134","17089","Kane County","Illinois",2012,"Hispanic",157032,36870,0.234792908451781
"1135","17089","Kane County","Illinois",2012,"Other",91188,20447,0.224229065227881
"1136","17089","Kane County","Illinois",2012,"NH",357859,133199,0.372210842817981
"1137","17037","DeKalb County","Illinois",2012,"All",104820,37959,0.362135088723526
"1138","17037","DeKalb County","Illinois",2012,"White",88160,33346,0.378244101633394
"1139","17037","DeKalb County","Illinois",2012,"Black",6526,1844,0.28256205945449
"1140","17037","DeKalb County","Illinois",2012,"Asian",2505,840,0.335329341317365
"1141","17037","DeKalb County","Illinois",2012,"NH_White",83423,32300,0.387183390671637
"1142","17037","DeKalb County","Illinois",2012,"Hispanic",10655,2644,0.248146410136086
"1143","17037","DeKalb County","Illinois",2012,"Other",7629,1929,0.252850963429021
"1144","17037","DeKalb County","Illinois",2012,"NH",94165,35315,0.375033186428078
"1145","17197","Will County","Illinois",2012,"All",677669,222092,0.327729319180898
"1146","17197","Will County","Illinois",2012,"White",522369,178893,0.342464809358901
"1147","17197","Will County","Illinois",2012,"Black",74036,23975,0.323828948079313
"1148","17197","Will County","Illinois",2012,"Asian",30643,8453,0.27585419182195
"1149","17197","Will County","Illinois",2012,"NH_White",455445,163332,0.358620689655172
"1150","17197","Will County","Illinois",2012,"Hispanic",105899,24368,0.230106044438569
"1151","17197","Will County","Illinois",2012,"Other",50621,10771,0.212777305861204
"1152","17197","Will County","Illinois",2012,"NH",571770,197724,0.345810378298966
"1153","17201","Winnebago County","Illinois",2012,"All",294433,113119,0.384192668620705
"1154","17201","Winnebago County","Illinois",2012,"White",236835,94921,0.400789579242933
"1155","17201","Winnebago County","Illinois",2012,"Black",36087,13052,0.36168149195001
"1156","17201","Winnebago County","Illinois",2012,"Asian",6865,1880,0.273852876911872
"1157","17201","Winnebago County","Illinois",2012,"NH_White",213664,89072,0.416878837801408
"1158","17201","Winnebago County","Illinois",2012,"Hispanic",32254,8051,0.249612451168847
