year,group,ASFR_14,ASFR_15,ASFR_16,ASFR_17,ASFR_18,ASFR_19,ASFR_20,ASFR_21,ASFR_22,ASFR_23,ASFR_24,ASFR_25,ASFR_26,ASFR_27,ASFR_28,ASFR_29,ASFR_30,ASFR_31,ASFR_32,ASFR_33,ASFR_34,ASFR_35,ASFR_36,ASFR_37,ASFR_38,ASFR_39,ASFR_40,ASFR_41,ASFR_42,ASFR_43,ASFR_44,ASFR_45,ASFR_46,ASFR_47,ASFR_48,ASFR_49,ASFR_50,ASFR_51,ASFR_52,ASFR_53,ASFR_54
2014,0,0.001976192,0.005829269,0.014372981,0.026894486,0.044567145,0.066716936,0.078064685,0.080768236,0.082800669,0.084573968,0.090653075,0.098354878,0.103897021,0.106186028,0.109343255,0.113695873,0.108437197,0.103399762,0.093874021,0.082632407,0.077375569,0.066956483,0.056630403,0.046562677,0.035828706,0.0295322,0.022180378,0.014482801,0.00846705,0.004956687,0.002891507,0.001625661,0.00087104,0.000446934,0.00026883,0.000155426,8.58059E-05,6.20321E-05,4.51572E-05,3.39959E-05,2.73302E-05
2015,0,0.00200079,0.005884575,0.014477768,0.027051423,0.044757331,0.066874831,0.078198946,0.080915033,0.082976681,0.084738948,0.090759725,0.09839914,0.103903575,0.10617465,0.109319213,0.113588024,0.108329326,0.103288904,0.093762549,0.082539368,0.077231939,0.066814092,0.056494679,0.046431157,0.035730182,0.029424324,0.022089329,0.014424188,0.008436273,0.004938337,0.002879231,0.001617647,0.000866313,0.000444434,0.000267161,0.000154435,8.52937E-05,0.000061625,4.48395E-05,3.37521E-05,2.71222E-05
2016,0,0.002025352,0.0059398,0.014582401,0.02720813,0.044947238,0.067032493,0.07833301,0.081061613,0.083152433,0.084903684,0.090866218,0.098443337,0.10391012,0.106163289,0.109295207,0.113480333,0.108221613,0.103178209,0.093651241,0.082446466,0.077088519,0.06667191,0.056359155,0.046299829,0.035631802,0.029316606,0.021998414,0.014365662,0.008405541,0.004920014,0.002866974,0.001609645,0.000861593,0.000441938,0.000265494,0.000153445,8.47823E-05,6.12185E-05,4.45223E-05,3.35086E-05,2.69146E-05
2017,0,0.002049979,0.005995171,0.014687313,0.027365253,0.04513765,0.067190576,0.078467431,0.081208584,0.083328653,0.085068859,0.090972994,0.098487651,0.103916681,0.106151897,0.109271137,0.113372355,0.108113612,0.103067218,0.093539636,0.082353317,0.076944718,0.066529349,0.05622327,0.046168152,0.03553316,0.029208601,0.021907257,0.014306979,0.008374728,0.004901642,0.002854683,0.001601621,0.00085686,0.000439435,0.000263822,0.000152453,8.42695E-05,6.08109E-05,4.42042E-05,3.32645E-05,2.67064E-05
2018,0,0.00207457,0.006050462,0.01479207,0.027522146,0.045327782,0.067348426,0.078601654,0.081355338,0.083504614,0.085233791,0.091079612,0.0985319,0.103923232,0.106140522,0.109247101,0.113264535,0.10800577,0.10295639,0.093428195,0.082260303,0.076801127,0.066386997,0.056087584,0.046036668,0.035434663,0.029100754,0.021816234,0.014248383,0.008343959,0.004883297,0.002842411,0.00159361,0.000852134,0.000436936,0.000262153,0.000151463,8.37575E-05,0.000060404,4.38865E-05,3.30208E-05,2.64985E-05
2019,0,0.002099159,0.006105747,0.014896817,0.027679024,0.045517897,0.06750626,0.078735863,0.081502078,0.083680558,0.085398707,0.091186221,0.098576144,0.103929782,0.106129147,0.109223067,0.113156724,0.107897937,0.102845573,0.093316763,0.082167298,0.076657549,0.066244658,0.05595191,0.045905196,0.035336175,0.028992918,0.021725219,0.014189792,0.008313194,0.004864954,0.00283014,0.001585599,0.000847408,0.000434437,0.000260484,0.000150472,8.32455E-05,0.000059997,4.35689E-05,0.000032777,2.62906E-05
2020,0,0.002123712,0.006160951,0.015001411,0.02783567,0.045707731,0.067663863,0.078869876,0.081648602,0.083856242,0.08556338,0.091292672,0.098620322,0.103936322,0.106117788,0.109199068,0.113049072,0.107790262,0.102734917,0.093205495,0.08207443,0.076514183,0.066102528,0.055816436,0.045773917,0.035237831,0.02888524,0.021634338,0.014131288,0.008282474,0.004846638,0.002817887,0.001577599,0.000842689,0.000431941,0.000258818,0.000149483,8.27342E-05,5.95907E-05,4.32518E-05,3.25337E-05,0.000026083
2021,0,0.002148329,0.006216301,0.015106283,0.027992735,0.045898071,0.067821884,0.079004244,0.081795516,0.084032395,0.085728491,0.091399406,0.098664618,0.103942879,0.106106399,0.109175004,0.112941132,0.1076823,0.102623967,0.093093931,0.081981313,0.076370434,0.065960019,0.0556806,0.045642289,0.035139226,0.028777274,0.021543215,0.014072627,0.008251672,0.004828273,0.002805601,0.001569579,0.000837958,0.000429439,0.000257147,0.000148491,8.22216E-05,5.91833E-05,4.29338E-05,3.22896E-05,2.58749E-05
2022,0,0.002172911,0.006271571,0.015211,0.028149568,0.046088131,0.067979674,0.079138415,0.081942214,0.084208288,0.085893359,0.091505983,0.098708848,0.103949426,0.106095026,0.109150976,0.11283335,0.107574497,0.102513179,0.092982529,0.081888333,0.076226895,0.06581772,0.055544964,0.045510853,0.035040765,0.028669468,0.021452226,0.014014052,0.008220915,0.004809935,0.002793334,0.00156157,0.000833234,0.000426941,0.000255478,0.000147501,8.17098E-05,5.87765E-05,4.26163E-05,0.000032046,2.56671E-05
2023,0,0.002197491,0.006326835,0.015315708,0.028306386,0.046278173,0.068137448,0.079272573,0.082088898,0.084384164,0.086058212,0.09161255,0.098753073,0.103955972,0.106083654,0.109126949,0.112725578,0.107466703,0.1024024,0.092871138,0.081795362,0.07608337,0.065675433,0.05540934,0.04537943,0.034942313,0.028561671,0.021361245,0.013955483,0.008190161,0.004791599,0.002781067,0.001553562,0.00082851,0.000424443,0.00025381,0.000146511,0.000081198,5.83697E-05,4.22988E-05,3.18023E-05,2.54593E-05
2024,0,0.002222034,0.006382018,0.015420262,0.028462974,0.046467936,0.06829499,0.079406534,0.082235365,0.084559781,0.086222822,0.09171896,0.098797234,0.103962508,0.106072297,0.109102957,0.112617965,0.107359066,0.102291785,0.09275991,0.081702527,0.075940056,0.065533356,0.055273916,0.045248199,0.034844006,0.028454033,0.021270398,0.013897,0.008159452,0.004773289,0.002768819,0.001545566,0.000823793,0.000421948,0.000252144,0.000145522,8.06869E-05,5.79636E-05,4.19818E-05,3.15591E-05,2.52518E-05
2025,0,0.002246643,0.006437348,0.015525094,0.028619978,0.046658203,0.068452951,0.079540851,0.082382223,0.084735866,0.086387869,0.091825652,0.098841511,0.10396906,0.10606091,0.1090789,0.112510063,0.107251143,0.102180874,0.092648386,0.081609444,0.07579636,0.065390899,0.05513813,0.045116619,0.034745437,0.028346108,0.021179308,0.013838361,0.008128661,0.004754931,0.002756538,0.001537548,0.000819064,0.000419447,0.000250474,0.000144531,8.01745E-05,5.75563E-05,0.000041664,3.13151E-05,2.50438E-05
2026,0,0.002271215,0.006492596,0.015629772,0.028776752,0.046848191,0.06861068,0.07967497,0.082528864,0.084911692,0.086552674,0.091932188,0.098885723,0.103975603,0.10604954,0.109054879,0.11240232,0.107143378,0.102070126,0.092537024,0.081516497,0.075652874,0.065248652,0.055002544,0.044985232,0.034647012,0.028238342,0.021088353,0.013779809,0.008097916,0.0047366,0.002744275,0.001529542,0.000814341,0.00041695,0.000248806,0.000143541,7.96629E-05,5.71496E-05,4.13466E-05,3.10716E-05,0.000024836
2027,0,0.002295785,0.00654784,0.015734441,0.028933511,0.047038161,0.068768394,0.079809076,0.082675491,0.085087501,0.086717463,0.092038713,0.09892993,0.103982144,0.10603817,0.109030859,0.112294587,0.107035622,0.101959388,0.092425673,0.081423559,0.075509402,0.065106418,0.054866971,0.044853858,0.034548597,0.028130585,0.020997405,0.013721261,0.008067173,0.004718271,0.002732013,0.001521537,0.000809619,0.000414453,0.000247138,0.000142551,7.91513E-05,0.000056743,4.10292E-05,0.000030828,2.46283E-05
2028,0,0.002320319,0.006603002,0.015838955,0.02909004,0.047227851,0.068925875,0.079942985,0.082821902,0.08526305,0.08688201,0.092145081,0.098974072,0.103988676,0.106026816,0.109006874,0.112187011,0.106928025,0.101848812,0.092314486,0.081330758,0.07536614,0.064964392,0.054731596,0.044722676,0.034450326,0.028022987,0.020906592,0.0136628,0.008036476,0.004699968,0.002719769,0.001513544,0.000804904,0.000411959,0.000245473,0.000141563,7.86404E-05,0.000056337,4.07123E-05,3.05848E-05,2.44209E-05
2029,0,0.002344919,0.006658311,0.015943747,0.029246985,0.047418047,0.069083776,0.08007725,0.082968703,0.085439068,0.087046994,0.092251732,0.099018331,0.103995224,0.106015431,0.108982825,0.112079149,0.10682014,0.101737941,0.092203001,0.081237708,0.075222496,0.064821988,0.054595861,0.044591144,0.034351793,0.027915102,0.020815536,0.013604183,0.008005696,0.004681617,0.002707492,0.001505529,0.000800177,0.000409459,0.000243804,0.000140572,7.81282E-05,5.59299E-05,4.03946E-05,0.000030341,2.42129E-05
2030,0,0.002369482,0.006713539,0.016048386,0.029403699,0.047607962,0.069241445,0.080211318,0.083115288,0.085614826,0.087211735,0.092358226,0.099062524,0.104001762,0.106004063,0.10895881,0.111971444,0.106712414,0.101627232,0.092091681,0.081144795,0.075079063,0.064679793,0.054460324,0.044459806,0.034253405,0.027807375,0.020724615,0.013545652,0.007974962,0.004663292,0.002695234,0.001497526,0.000795456,0.000406962,0.000242136,0.000139583,7.76167E-05,5.55234E-05,4.00773E-05,3.00975E-05,2.40052E-05
2031,0,0.002394043,0.006768761,0.016153015,0.029560399,0.04779786,0.069399098,0.080345372,0.083261858,0.085790567,0.087376461,0.092464709,0.099106713,0.1040083,0.105992695,0.108934798,0.111863749,0.106604697,0.101516534,0.09198037,0.081051891,0.074935643,0.064537611,0.054324801,0.04432848,0.034155026,0.027699659,0.020633701,0.013487126,0.007944231,0.00464497,0.002682977,0.001489524,0.000790736,0.000404466,0.000240469,0.000138593,7.71053E-05,5.51169E-05,3.97601E-05,2.98541E-05,2.37976E-05
2032,0,0.002418567,0.006823902,0.016257489,0.029716868,0.047987478,0.069556519,0.080479229,0.083408213,0.085966049,0.087540944,0.092571036,0.099150836,0.104014827,0.105981344,0.10891082,0.111756212,0.106497138,0.101405998,0.091869222,0.080959123,0.074792434,0.064395638,0.054189476,0.044197346,0.034056791,0.0275921,0.020542922,0.013428687,0.007913545,0.004626674,0.002670737,0.001481534,0.000786022,0.000401974,0.000238805,0.000137605,7.65947E-05,0.000054711,3.94433E-05,0.000029611,2.35903E-05
2033,0,0.002443157,0.00687919,0.016362242,0.029873753,0.048177601,0.069714359,0.080613442,0.083554957,0.086141999,0.087705865,0.092677645,0.099195077,0.104021371,0.105969962,0.108886778,0.111648388,0.106389292,0.101295167,0.091757778,0.080866107,0.074648843,0.064253286,0.054053791,0.044065864,0.033958295,0.027484255,0.0204519,0.013370091,0.007882777,0.004608329,0.002658465,0.001473522,0.000781296,0.000399474,0.000237136,0.000136615,7.60826E-05,5.43041E-05,3.91257E-05,2.93672E-05,2.33824E-05
2034,0,0.002467711,0.006934397,0.016466841,0.030030408,0.048367445,0.069871967,0.080747458,0.083701485,0.086317689,0.087870543,0.092784097,0.099239252,0.104027905,0.105958596,0.10886277,0.111540722,0.106281604,0.101184498,0.091646497,0.080773227,0.074505463,0.064111144,0.053918304,0.043934574,0.033859943,0.027376569,0.020361012,0.013311582,0.007852054,0.004590012,0.002646211,0.001465522,0.000776577,0.000396979,0.000235469,0.000135626,7.55714E-05,5.38977E-05,3.88085E-05,2.91238E-05,2.31748E-05
2035,0,0.002492263,0.006989599,0.01657143,0.030187049,0.04855727,0.07002956,0.080881461,0.083847999,0.086493363,0.088035205,0.092890539,0.099283423,0.104034438,0.105947231,0.108838765,0.111433065,0.106173926,0.101073839,0.091535227,0.080680356,0.074362095,0.063969014,0.053782831,0.043803296,0.033761601,0.027268892,0.020270132,0.013253078,0.007821335,0.004571696,0.002633959,0.001457523,0.000771859,0.000394483,0.000233803,0.000134637,7.50601E-05,5.34914E-05,3.84914E-05,2.88805E-05,2.29672E-05
2036,0,0.002516778,0.007044719,0.016675865,0.030343458,0.048746816,0.070186921,0.081015266,0.083994297,0.086668778,0.088199625,0.092996824,0.099327528,0.104040961,0.105935882,0.108814794,0.111325567,0.106066405,0.100963343,0.091424119,0.080587621,0.074218938,0.063827093,0.053647556,0.043672211,0.033663402,0.027161374,0.020179386,0.01319466,0.00779066,0.004553407,0.002621724,0.001449536,0.000767147,0.000391992,0.000232139,0.000133649,7.45497E-05,5.30857E-05,3.81747E-05,2.86375E-05,0.00002276
2037,0,0.002541359,0.007099986,0.016780579,0.030500284,0.048936867,0.070344701,0.081149427,0.084140985,0.08684466,0.088364482,0.093103391,0.09937175,0.104047501,0.105924502,0.108790759,0.111217781,0.105958598,0.100852552,0.091312716,0.080494639,0.0740754,0.063684794,0.053511921,0.043540777,0.033564942,0.027053569,0.020088398,0.013136087,0.007759903,0.004535069,0.002609456,0.001441527,0.000762423,0.000389494,0.00023047,0.000132659,7.40378E-05,5.26789E-05,3.78572E-05,2.83938E-05,2.25521E-05
2038,0,0.002565904,0.007155172,0.016885138,0.03065688,0.049126639,0.070502248,0.081283391,0.084287456,0.087020283,0.088529097,0.093209802,0.099415907,0.10405403,0.105913138,0.108766759,0.111110153,0.105850948,0.100741923,0.091201475,0.080401793,0.073932072,0.063542703,0.053376484,0.043409536,0.033466627,0.026945922,0.019997544,0.013077599,0.007729192,0.004516759,0.002597207,0.00143353,0.000757706,0.000386999,0.000228804,0.00013167,7.35267E-05,5.22727E-05,3.75402E-05,2.81505E-05,2.23446E-05
2039,0,0.002590446,0.007210353,0.016989687,0.030813461,0.049316392,0.070659781,0.081417342,0.084433914,0.087195889,0.088693695,0.093316202,0.099460059,0.104060559,0.105901776,0.10874276,0.111002535,0.105743309,0.100631304,0.091090245,0.080308956,0.073788757,0.063400626,0.05324106,0.043278307,0.033368321,0.026838286,0.019906698,0.013019117,0.007698484,0.004498449,0.002584959,0.001425534,0.000752989,0.000384504,0.000227139,0.000130681,7.30157E-05,5.18665E-05,3.72232E-05,2.79072E-05,2.21371E-05
2040,0,0.002614953,0.007265453,0.017094083,0.030969811,0.049505866,0.070817081,0.081551096,0.084580156,0.087371236,0.088858052,0.093422445,0.099504146,0.104067077,0.105890429,0.108718797,0.110895075,0.105635827,0.100520847,0.090979177,0.080216254,0.073645653,0.063258757,0.053105836,0.043147271,0.033270159,0.026730807,0.019815986,0.012960721,0.007667821,0.004480167,0.002572728,0.00141755,0.000748279,0.000382014,0.000225475,0.000129694,7.25054E-05,0.000051461,3.69067E-05,2.76643E-05,0.00002193
2041,0,0.002639524,0.007320699,0.017198757,0.031126578,0.049695844,0.0709748,0.081685205,0.084726786,0.08754705,0.089022845,0.093528971,0.09954835,0.104073613,0.105879052,0.108694769,0.110787328,0.105528058,0.100410096,0.090867814,0.080123306,0.073502167,0.06311651,0.05297025,0.043015885,0.033171735,0.026623042,0.019725032,0.012902169,0.007637076,0.004461836,0.002560466,0.001409544,0.000743557,0.000379516,0.000223807,0.000128704,7.19938E-05,5.10543E-05,3.65893E-05,2.74207E-05,2.17222E-05
2042,0,0.002664059,0.007375864,0.017303276,0.031283114,0.049885544,0.071132287,0.081819117,0.084873202,0.087722606,0.089187397,0.09363534,0.099592488,0.104080138,0.10586769,0.108670776,0.110679739,0.105420447,0.100299507,0.090756614,0.080030493,0.073358892,0.062974472,0.052834864,0.042884692,0.033073456,0.026515436,0.019634212,0.012843704,0.007606376,0.004443532,0.002548221,0.00140155,0.000738841,0.000377023,0.000222142,0.000127716,7.14829E-05,5.06483E-05,3.62724E-05,2.71775E-05,2.15148E-05
2043,0,0.002688592,0.007431024,0.017407786,0.031439635,0.050075225,0.071289759,0.081953016,0.085019602,0.087898144,0.089351932,0.093741699,0.099636622,0.104086663,0.10585633,0.108646784,0.11057216,0.105312846,0.100188928,0.090645423,0.079937689,0.07321563,0.062832447,0.05269949,0.042753512,0.032975186,0.026407839,0.0195434,0.012785243,0.007575679,0.00442523,0.002535977,0.001393557,0.000734126,0.000374529,0.000220477,0.000126728,0.000070972,5.02422E-05,3.59555E-05,2.69344E-05,2.13074E-05
2044,0,0.002713089,0.007486103,0.017512142,0.031595926,0.050264626,0.071446999,0.082086718,0.085165788,0.088073424,0.089516225,0.0938479,0.09968069,0.104093177,0.105844986,0.108622828,0.110464738,0.105205403,0.100078511,0.090534396,0.079845021,0.073072578,0.06269063,0.052564315,0.042622524,0.032877061,0.026300401,0.019452721,0.012726869,0.007545027,0.004406955,0.002523751,0.001385576,0.000729418,0.000372039,0.000218814,0.000125741,0.000070462,4.98368E-05,0.000035639,2.66915E-05,2.11003E-05
2045,0,0.002737652,0.007541328,0.017616776,0.031752634,0.050454533,0.071604658,0.082220776,0.085312362,0.088249171,0.089680955,0.093954385,0.099724876,0.104099708,0.105833611,0.108598807,0.110357029,0.105097673,0.0999678,0.090423073,0.079752106,0.072929145,0.062548436,0.05242878,0.042491187,0.032778674,0.026192676,0.019361801,0.012668339,0.007514293,0.004388631,0.002511493,0.001377573,0.000724698,0.000369543,0.000217147,0.000124751,6.99505E-05,4.94303E-05,3.53218E-05,2.64481E-05,2.08926E-05
2046,0,0.002762178,0.007596472,0.017721256,0.031909111,0.05064416,0.071762084,0.082354636,0.08545872,0.088424659,0.089845443,0.094060712,0.099768996,0.104106229,0.105822252,0.108574821,0.110249479,0.1049901,0.09985725,0.090311913,0.079659327,0.072785922,0.06240645,0.052293443,0.042360043,0.032680431,0.026085109,0.019271014,0.012609895,0.007483605,0.004370334,0.002499253,0.001369582,0.000719984,0.00036705,0.000215482,0.000123763,6.94398E-05,4.90244E-05,0.000035005,2.62049E-05,2.06853E-05
2047,0,0.002786702,0.007651611,0.017825727,0.032065573,0.050833769,0.071919496,0.082488483,0.085605065,0.08860013,0.090009915,0.094167029,0.099813111,0.104112749,0.105810894,0.108550837,0.110141938,0.104882538,0.099746711,0.090200763,0.079566556,0.072642712,0.062264477,0.05215812,0.042228911,0.032582197,0.025977553,0.019180236,0.012551456,0.007452919,0.004352038,0.002487014,0.001361592,0.000715271,0.000364558,0.000213818,0.000122776,6.89291E-05,4.86186E-05,3.46882E-05,2.59619E-05,2.04779E-05
2048,0,0.002811189,0.007706669,0.017930043,0.032221804,0.051023098,0.072076675,0.082622133,0.085751194,0.088775342,0.090174144,0.094273189,0.099857161,0.104119259,0.105799552,0.108526887,0.110034554,0.104775133,0.099636334,0.090089776,0.079473921,0.072499713,0.062122712,0.052022995,0.042097972,0.032484108,0.025870154,0.019089592,0.012493104,0.007422279,0.00433377,0.002474793,0.001353614,0.000710565,0.000362069,0.000212156,0.000121789,6.84192E-05,4.82133E-05,3.43719E-05,2.57191E-05,2.02709E-05
2049,0,0.002835742,0.007761874,0.018034637,0.032378452,0.051212932,0.072234273,0.082756139,0.085897711,0.088951021,0.090338811,0.094379631,0.099901328,0.104125786,0.10578818,0.108502873,0.109926884,0.104667442,0.099525662,0.089978493,0.07938104,0.072356333,0.06198057,0.051887509,0.041966683,0.032385757,0.025762469,0.018998705,0.012434595,0.007391556,0.004315452,0.002462539,0.001345614,0.000705846,0.000359573,0.000210489,0.0001208,0.000067908,4.78069E-05,3.40548E-05,2.54757E-05,2.00633E-05
2050,0,0.002860259,0.007816997,0.018139078,0.032534869,0.051402487,0.07239164,0.082889948,0.086044013,0.089126441,0.090503235,0.094485917,0.09994543,0.104132303,0.105776823,0.108478894,0.109819372,0.104559908,0.099415153,0.089867373,0.079288294,0.072213162,0.061838637,0.051752223,0.041835588,0.032287551,0.025654943,0.018907952,0.012376173,0.007360879,0.004297162,0.002450303,0.001337626,0.000701134,0.000357081,0.000208825,0.000119812,6.73975E-05,4.74012E-05,3.37381E-05,2.52327E-05,0.000019856
2051,0,0.002884774,0.007872115,0.018243509,0.032691272,0.051592024,0.072548991,0.083023743,0.086190301,0.089301845,0.090667644,0.094592192,0.099989527,0.104138819,0.105765468,0.108454917,0.10971187,0.104452384,0.099304653,0.089756263,0.079195557,0.072070005,0.061696716,0.051616949,0.041704504,0.032189354,0.025547426,0.018817208,0.012317756,0.007330205,0.004278873,0.002438069,0.001329639,0.000696422,0.00035459,0.000207161,0.000118825,0.000066887,4.69955E-05,3.34214E-05,2.49897E-05,1.96488E-05
2052,0,0.002909252,0.007927152,0.018347786,0.032847444,0.051781281,0.07270611,0.083157342,0.086336373,0.08947699,0.09083181,0.094698311,0.100033559,0.104145325,0.105754128,0.108430975,0.109604525,0.104345018,0.099194316,0.089645316,0.079102956,0.071927059,0.061555004,0.051481874,0.041573613,0.032091301,0.025440067,0.018726597,0.012259425,0.007299576,0.004260611,0.002425852,0.001321663,0.000691718,0.000352102,0.0002055,0.000117839,6.63773E-05,4.65904E-05,3.31053E-05,2.47471E-05,1.94418E-05
2053,0,0.002933796,0.007982336,0.01845234,0.033004033,0.051971043,0.072863647,0.083291296,0.086482834,0.089652601,0.090996413,0.094804711,0.100077708,0.104151847,0.105742758,0.108406968,0.109496894,0.104237365,0.099083684,0.089534073,0.079010108,0.071783731,0.061412914,0.051346439,0.041442374,0.031992986,0.025332423,0.018635745,0.012200939,0.007268865,0.004242301,0.002413603,0.001313667,0.000687001,0.000349607,0.000203834,0.00011685,6.58662E-05,4.61842E-05,3.27882E-05,2.45038E-05,1.92343E-05
2054,0,0.002958303,0.008037438,0.018556741,0.033160391,0.052160526,0.073020953,0.083425052,0.08662908,0.089827954,0.091160774,0.094910955,0.100121791,0.10415836,0.105731404,0.108382996,0.10938942,0.10412987,0.098973215,0.089422994,0.078917396,0.071640613,0.061271033,0.051211202,0.041311327,0.031894816,0.025224936,0.018545026,0.012142538,0.0072382,0.004224017,0.002401372,0.001305682,0.00068229,0.000347116,0.00020217,0.000115863,6.53559E-05,4.57786E-05,3.24717E-05,2.42608E-05,1.90271E-05
2055,0,0.002982809,0.008092536,0.018661132,0.033316734,0.05234999,0.073178244,0.083558796,0.086775311,0.09000329,0.091325119,0.095017189,0.10016587,0.104164871,0.105720051,0.108359026,0.109281956,0.104022385,0.098862755,0.089311924,0.078824692,0.071497508,0.061129164,0.051075978,0.041180292,0.031796656,0.025117459,0.018454315,0.012084143,0.007207537,0.004205736,0.002389142,0.001297698,0.000677581,0.000344626,0.000200507,0.000114876,6.48456E-05,0.000045373,3.21551E-05,2.40179E-05,1.88199E-05
2056,0,0.003007278,0.008147552,0.01876537,0.033472847,0.052539176,0.073335302,0.083692343,0.086921327,0.090178368,0.091489222,0.095123266,0.100209883,0.104171373,0.105708714,0.108335091,0.109174649,0.103915057,0.098752457,0.089201017,0.078732124,0.071354614,0.060987505,0.050940953,0.04104945,0.031698639,0.025010141,0.018363738,0.012025834,0.007176919,0.004187481,0.00237693,0.001289725,0.000672878,0.000342139,0.000198846,0.00011389,6.43361E-05,4.49681E-05,3.18391E-05,2.37754E-05,1.86131E-05
2057,0,0.003031812,0.008202714,0.018869885,0.033629376,0.052728865,0.073492779,0.083826245,0.087067731,0.090353911,0.091653761,0.095229625,0.100254014,0.104177891,0.105697346,0.108311092,0.109067057,0.103807443,0.098641865,0.089089815,0.07863931,0.071211339,0.060845467,0.050805568,0.040918259,0.031600361,0.024902536,0.018272919,0.011967369,0.00714622,0.004169177,0.002364685,0.001281731,0.000668163,0.000339645,0.000197181,0.000112901,6.38252E-05,0.000044562,3.15222E-05,2.35322E-05,1.84056E-05
2058,0,0.00305631,0.008257796,0.018974246,0.033785674,0.052918275,0.073650025,0.08395995,0.08721392,0.090529196,0.091818059,0.095335827,0.100298079,0.104184399,0.105685995,0.108287127,0.108959621,0.103699986,0.098531436,0.088978775,0.078546631,0.071068274,0.060703638,0.050670381,0.04078726,0.031502227,0.024795089,0.018182234,0.011908991,0.007115566,0.0041509,0.002352459,0.001273749,0.000663454,0.000337155,0.000195518,0.000111915,6.33151E-05,4.41566E-05,3.12057E-05,2.32893E-05,1.81985E-05
2059,0,0.003080806,0.008312872,0.019078597,0.033941958,0.053107668,0.073807255,0.084093642,0.087360095,0.090704465,0.09198234,0.095442019,0.100342139,0.104190906,0.105674644,0.108263164,0.108852196,0.10359254,0.098421016,0.088867746,0.078453961,0.070925222,0.060561822,0.050535207,0.040656274,0.031404103,0.024687652,0.018091557,0.011850617,0.007084914,0.004132625,0.002340233,0.001265768,0.000658746,0.000334665,0.000193855,0.000110928,0.000062805,4.37512E-05,3.08893E-05,2.30465E-05,1.79914E-05
2060,0,0.003105266,0.008367868,0.019182795,0.034098012,0.053296781,0.073964253,0.084227137,0.087506055,0.090879475,0.09214638,0.095548055,0.100386134,0.104197404,0.105663309,0.108239236,0.108744928,0.10348525,0.098310758,0.08875688,0.078361427,0.07078238,0.060420214,0.050400232,0.04052548,0.031306123,0.024580374,0.018001014,0.01179233,0.007054308,0.004114377,0.002328026,0.001257799,0.000654045,0.000332179,0.000192195,0.000109942,6.22957E-05,4.33464E-05,3.05734E-05,2.28041E-05,1.77846E-05
2014,1,0.006549319,0.020252102,0.050420037,0.079378178,0.113365658,0.148616873,0.172100467,0.180033108,0.191121303,0.182137541,0.184317203,0.172705616,0.169839445,0.157514475,0.151830507,0.16034108,0.139211939,0.132498787,0.114531021,0.104066032,0.094152179,0.085058999,0.072206979,0.060844977,0.048050565,0.039405041,0.030190558,0.022588965,0.013254428,0.007961004,0.004417853,0.002450674,0.001363137,0.000599437,0.000301293,0.000194241,4.57051E-05,5.27549E-05,5.85111E-05,6.94593E-05,0.000084558
2015,1,0.006522381,0.020128901,0.050055976,0.07887393,0.11270782,0.147762478,0.17104591,0.178923236,0.189919863,0.181097205,0.183261947,0.171882945,0.169107325,0.156995961,0.151443716,0.159761423,0.138872471,0.132165786,0.114303861,0.10382197,0.093883041,0.084738082,0.07190586,0.060540455,0.047800771,0.039158112,0.029978827,0.022405612,0.013152249,0.007897373,0.004381782,0.002429082,0.001350039,0.00059421,0.000298832,0.000192451,4.57696E-05,5.24218E-05,0.000057908,6.85867E-05,8.33724E-05
2016,1,0.006495445,0.020006139,0.049693624,0.078371631,0.1120521,0.146910771,0.169995166,0.177817424,0.188722982,0.180060093,0.182209978,0.171061574,0.168375659,0.156476147,0.151054462,0.159180998,0.138530581,0.131830585,0.114074149,0.103575992,0.09361269,0.084416902,0.071604825,0.060236548,0.047551562,0.038912115,0.029768051,0.02222324,0.013050588,0.007834078,0.004345906,0.002407615,0.001337022,0.000589012,0.000296384,0.000190672,4.58315E-05,5.20899E-05,5.73088E-05,6.77205E-05,8.21959E-05
2017,1,0.006468402,0.019883308,0.049331482,0.077869207,0.111395785,0.146058233,0.168943891,0.176711103,0.187525714,0.179021915,0.181156949,0.170238105,0.167641419,0.155952878,0.150661126,0.158597402,0.138184848,0.131491793,0.113840929,0.103327078,0.093340002,0.084094128,0.071302629,0.059932,0.047301909,0.038666033,0.029557361,0.022041097,0.012949026,0.007770857,0.004310075,0.002386185,0.001324033,0.000583823,0.000293939,0.000188896,0.000045891,5.17579E-05,5.67111E-05,6.68571E-05,8.10235E-05
2018,1,0.006441363,0.019760917,0.048971049,0.077368732,0.110741588,0.145208384,0.167896429,0.175608841,0.186333005,0.177986961,0.180107208,0.169415935,0.166907632,0.15542831,0.150265326,0.158013038,0.137836693,0.131150802,0.113605158,0.103076249,0.093066099,0.083771092,0.071000517,0.059628068,0.047052842,0.038420882,0.029347625,0.021859937,0.012847982,0.007707971,0.004274439,0.002364879,0.001311125,0.000578664,0.000291507,0.000187131,4.59478E-05,5.14272E-05,5.61173E-05,0.000066,7.98602E-05
